stock_code,stock_name,selected_flag,exclude_reasons,avg_amount_yuan,avg_close_yuan,n_trade_days,first_date,is_st,is_cixin,is_low_turnover,is_low_liquidity,is_low_price,has_daily_error,has_level2_error
002125,湘潭电化,True,,683978555.3666667,65.73333333333333,60,2025-01-02,False,False,False,False,False,False,Unknown
002139,拓邦股份,True,,240802394.83333334,186.52349999999998,60,2025-01-02,False,False,False,False,False,False,Unknown
002145,钛能化学,True,,289932991.71666664,20.86733333333333,60,2025-01-02,False,False,False,False,False,False,Unknown
002149,西部材料,True,,4137341824.633333,202.05816666666666,60,2025-01-02,False,False,False,False,False,False,Unknown
002151,北斗星通,True,,687014940.2166667,36.70433333333333,60,2025-01-02,False,False,False,False,False,False,Unknown
002158,汉钟精机,True,,526395118.8,135.041,60,2025-01-02,False,False,False,False,False,False,Unknown
002163,海南发展,True,,284786860.85,50.563833333333335,60,2025-01-02,False,False,False,False,False,False,Unknown
002170,芭田股份,True,,290100266.4166667,109.99516666666665,60,2025-01-02,False,False,False,False,False,False,Unknown
002171,楚江新材,True,,1172447332.7,70.01083333333332,60,2025-01-02,False,False,False,False,False,False,Unknown
002174,游族网络,True,,433368098.46666664,34.483666666666664,60,2025-01-02,False,False,False,False,False,False,Unknown
002176,江特电机,True,,1802705001.9666667,156.41916666666668,60,2025-01-02,False,False,False,False,False,False,Unknown
002181,粤传媒,True,,1485460976.5666666,32.733333333333334,60,2025-01-02,False,False,False,False,False,False,Unknown
002182,宝武镁业,True,,416137028.3666667,71.95533333333333,60,2025-01-02,False,False,False,False,False,False,Unknown
002183,怡亚通,True,,968026279.8166667,92.52600000000001,60,2025-01-02,False,False,False,False,False,False,Unknown
002192,融捷股份,True,,2653672545.2833333,272.4018333333333,60,2025-01-02,False,False,False,False,False,False,Unknown
002194,武汉凡谷,True,,458746192.45,44.97616666666667,60,2025-01-02,False,False,False,False,False,False,Unknown
002212,天融信,True,,204769381.85,22.730000000000004,60,2025-01-02,False,False,False,True,False,False,Unknown
002222,福晶科技,True,,3662053462.2833333,287.00766666666664,60,2025-01-02,False,False,False,False,False,False,Unknown
002226,江南化工,True,,173176815.23333332,71.01883333333333,60,2025-01-02,False,False,False,True,False,False,Unknown
002237,恒邦股份,True,,521793135.81666666,127.60966666666666,60,2025-01-02,False,False,False,False,False,False,Unknown
